chr physpos 0 mCentral nCentral mEastern nEastern mNigeria nNigeria
23 1100901 0.0105686 1 36 3 38 2 20
23 1101058 0.0105702 0 36 0 38 1 20
23 1101595 0.0105753 0 36 0 38 1 20
23 1102095 0.0105801 2 36 3 38 2 20
23 1102150 0.0105806 0 36 0 38 1 20
23 1102366 0.0105827 0 36 0 38 1 20
23 1103300 0.0105917 33 36 33 38 18 20
23 1103883 0.0105973 31 36 24 38 19 20
23 1104115 0.0105995 3 36 1 38 1 20
23 1104230 0.0106006 0 36 0 38 1 20
23 1104278 0.0106011 15 36 16 38 16 20
23 1104917 0.0106072 0 36 0 38 2 20
23 1106650 0.0106238 29 36 23 38 18 20
23 1106710 0.0106244 2 36 0 38 1 20
23 1107046 0.0106276 2 36 0 38 1 20
23 1107813 0.010635 10 36 1 38 1 20
23 1107853 0.0106354 0 36 0 38 1 20
23 1108443 0.0106411 0 36 0 38 3 20
23 1108610 0.0106427 3 36 0 38 9 20
23 1108779 0.0106443 12 36 1 38 2 20
23 1109487 0.0106511 21 36 37 38 18 20
23 1109795 0.010654 3 36 0 38 1 20
23 1109885 0.0106549 14 36 15 38 16 20
23 1110359 0.0106594 18 36 15 38 17 20
23 1110385 0.0106597 3 36 0 38 1 20
23 1110472 0.0106605 1 36 0 38 1 20
23 1111409 0.0106695 0 36 0 38 1 20
23 1111635 0.0106717 2 36 21 38 1 20
23 1113189 0.0106866 0 36 0 38 1 20
23 1113235 0.0106871 28 36 24 38 18 20
23 1113442 0.010689 1 36 1 38 1 20
23 1113825 0.0106927 1 36 1 38 1 20
23 1113860 0.0106931 0 36 4 38 3 20
23 1114025 0.0106946 1 36 1 38 1 20
23 1114058 0.010695 0 36 0 38 1 20
23 1114705 0.0107012 0 36 0 38 1 20
23 1115292 0.0107068 34 36 37 38 19 20
23 1115904 0.0107127 3 36 2 38 9 20
23 1116149 0.010715 1 36 1 38 1 20
23 1116240 0.0107159 34 36 37 38 19 20
23 1116294 0.0107164 0 36 0 38 1 20
23 1116394 0.0107174 3 36 2 38 9 20
23 1116673 0.0107201 2 36 1 38 1 20
23 1116705 0.0107204 0 36 0 38 2 20
23 1116723 0.0107205 0 36 0 38 2 20
23 1117136 0.0107245 4 36 4 38 4 20
23 1117679 0.0107297 3 36 2 38 9 20
23 1117704 0.01073 32 36 24 38 15 20
23 1117713 0.01073 0 36 10 38 1 20
23 1117833 0.0107312 35 36 34 38 19 20
23 1118212 0.0107348 2 36 4 38 1 20
23 1118599 0.0107385 34 36 34 38 19 20
23 1118650 0.010739 0 36 0 38 1 20
23 1118964 0.0107421 2 36 4 38 1 20
23 1119811 0.0107502 2 36 4 38 1 20
23 1119814 0.0107502 0 36 0 38 1 20
23 1119916 0.0107512 1 36 4 38 1 20
23 1119932 0.0107513 3 36 0 38 2 20
23 1120128 0.0107532 0 36 0 38 3 20
23 1120178 0.0107537 4 36 2 38 9 20
23 1120383 0.0107557 0 36 5 38 2 20
23 1120648 0.0107582 0 36 0 38 2 20
23 1120657 0.0107583 0 36 0 38 1 20
23 1120799 0.0107597 1 36 4 38 1 20
23 1120805 0.0107597 3 36 4 38 3 20
23 1121060 0.0107622 29 36 30 38 16 20
23 1121061 0.0107622 0 36 5 38 2 20
23 1121094 0.0107625 2 36 4 38 1 20
23 1121422 0.0107656 27 36 19 38 16 20
23 1121667 0.010768 8 36 1 38 1 20
23 1121844 0.0107697 0 36 5 38 2 20
23 1122111 0.0107723 27 36 18 38 13 20
23 1122160 0.0107727 9 36 20 38 7 20
23 1122745 0.0107784 0 36 0 38 1 20
23 1122875 0.0107796 0 36 0 38 1 20
23 1122942 0.0107802 1 36 0 38 1 20
23 1123254 0.0107832 2 36 4 38 1 20
23 1124193 0.0107923 0 36 0 38 1 20
23 1124414 0.0107944 3 36 3 38 3 20
23 1124458 0.0107948 2 36 4 38 1 20
23 1125519 0.010805 0 36 6 38 2 20
23 1125553 0.0108053 2 36 1 38 1 20
23 1125921 0.0108088 0 36 0 38 4 20
23 1126341 0.0108129 3 36 1 38 1 20
23 1126722 0.0108165 26 36 21 38 11 20
23 1126863 0.0108179 0 36 0 38 1 20
23 1126865 0.0108179 0 36 8 38 2 20
23 1127201 0.0108211 0 36 0 38 6 20
23 1128576 0.0108343 4 36 1 38 1 20
23 1128638 0.0108349 0 36 8 38 4 20
23 1129516 0.0108433 0 36 0 38 1 20
23 1129534 0.0108435 0 36 0 38 2 20
23 1129680 0.0108449 0 36 0 38 1 20
23 1130481 0.0108526 27 36 30 38 13 20
23 1131925 0.0108665 0 36 0 38 2 20
23 1132080 0.010868 0 36 8 38 1 20
23 1132469 0.0108717 0 36 0 38 4 20
23 1132972 0.0108765 0 36 0 38 2 20
23 1134111 0.0108875 0 36 0 38 2 20
23 1134693 0.010893 0 36 0 38 1 20
23 1134970 0.0108957 0 36 0 38 4 20
23 1135206 0.010898 4 36 4 38 10 20
23 1135282 0.0108987 0 36 0 38 4 20
23 1135331 0.0108992 33 36 36 38 14 20
23 1135457 0.0109004 0 36 0 38 4 20
23 1135976 0.0109054 0 36 0 38 4 20
23 1136097 0.0109065 34 36 36 38 14 20
23 1136126 0.0109068 0 36 0 38 1 20
23 1136328 0.0109088 36 36 38 38 16 20
23 1136346 0.0109089 0 36 0 38 4 20
23 1136718 0.0109125 35 36 38 38 16 20
23 1137177 0.0109169 33 36 35 38 14 20
23 1137854 0.0109234 1 36 0 38 4 20
23 1138073 0.0109255 8 36 10 38 1 20
23 1138419 0.0109288 11 36 3 38 1 20
23 1139339 0.0109377 1 36 2 38 11 20
23 1139351 0.0109378 1 36 2 38 11 20
23 1139429 0.0109385 1 36 2 38 11 20
23 1139935 0.0109434 1 36 0 38 1 20
23 1140105 0.010945 34 36 33 38 7 20
23 1140611 0.0109499 2 36 1 38 1 20
23 1140831 0.010952 11 36 3 38 1 20
23 1141102 0.0109546 1 36 1 38 1 20
23 1141267 0.0109562 3 36 2 38 3 20
23 1141445 0.0109579 33 36 34 38 19 20
23 1142037 0.0109636 11 36 1 38 1 20
23 1142348 0.0109665 0 36 0 38 2 20
23 1142408 0.0109671 10 36 3 38 17 20
23 1143405 0.0109767 5 36 0 38 1 20
23 1143628 0.0109788 5 36 0 38 1 20
23 1144443 0.0109867 4 36 2 38 14 20
23 1144689 0.010989 0 36 0 38 2 20
23 1145207 0.010994 0 36 0 38 2 20
23 1145254 0.0109944 5 36 0 38 1 20
23 1145338 0.0109952 0 36 0 38 1 20
23 1146088 0.0110024 32 36 36 38 5 20
23 1146468 0.0110061 1 36 0 38 1 20
23 1147053 0.0110117 0 36 0 38 2 20
23 1147250 0.0110136 3 36 2 38 17 20
23 1147534 0.0110163 0 36 0 38 1 20
23 1147830 0.0110192 3 36 2 38 16 20
23 1148200 0.0110227 3 36 2 38 14 20
23 1149098 0.0110313 3 36 2 38 16 20
23 1149525 0.0110354 0 36 0 38 1 20
23 1149901 0.011039 25 36 25 38 1 20
23 1150051 0.0110405 32 36 35 38 19 20
23 1150103 0.011041 4 36 3 38 1 20
23 1150387 0.0110437 4 36 8 38 1 20
23 1151123 0.0110508 0 36 0 38 2 20
23 1151377 0.0110532 4 36 3 38 1 20
23 1151572 0.0110551 2 36 3 38 1 20
23 1152298 0.0110621 3 36 7 38 1 20
23 1152835 0.0110672 0 36 0 38 2 20
23 1152907 0.0110679 3 36 7 38 1 20
23 1153325 0.0110719 23 36 25 38 1 20
23 1153397 0.0110726 0 36 0 38 2 20
23 1153736 0.0110759 2 36 0 38 3 20
23 1154785 0.0110859 3 36 9 38 1 20
23 1154836 0.0110864 0 36 0 38 1 20
23 1155065 0.0110886 0 36 0 38 1 20
23 1155416 0.011092 3 36 2 38 17 20
23 1155569 0.0110935 2 36 0 38 1 20
23 1155655 0.0110943 0 36 0 38 1 20
23 1155740 0.0110951 3 36 2 38 14 20
23 1157372 0.0111108 0 36 0 38 1 20
23 1158784 0.0111243 0 36 0 38 2 20
23 1158908 0.0111255 0 36 0 38 2 20
23 1159454 0.0111308 25 36 29 38 5 20
23 1159668 0.0111328 3 36 2 38 15 20
23 1159826 0.0111343 0 36 0 38 1 20
23 1159879 0.0111348 26 36 29 38 5 20
23 1160346 0.0111393 2 36 0 38 3 20
23 1160365 0.0111395 0 36 0 38 1 20
23 1160516 0.011141 20 36 28 38 2 20
23 1161666 0.011152 3 36 1 38 1 20
23 1161737 0.0111527 20 36 28 38 2 20
23 1162379 0.0111588 0 36 0 38 2 20
23 1162701 0.0111619 3 36 2 38 1 20
23 1162959 0.0111644 24 36 30 38 5 20
23 1163046 0.0111652 0 36 0 38 1 20
23 1163171 0.0111664 25 36 30 38 6 20
23 1163715 0.0111717 0 36 0 38 1 20
23 1163912 0.0111736 25 36 30 38 6 20
23 1165403 0.0111879 0 36 2 38 10 20
23 1166111 0.0111947 22 36 28 38 2 20
23 1166718 0.0112005 3 36 2 38 1 20
23 1167231 0.0112054 0 36 0 38 1 20
23 1168185 0.0112146 25 36 31 38 3 20
23 1168410 0.0112167 8 36 5 38 2 20
23 1168597 0.0112185 0 36 0 38 1 20
23 1168703 0.0112196 0 36 0 38 1 20
23 1169445 0.0112267 0 36 0 38 1 20
23 1171764 0.0112489 4 36 2 38 12 20
23 1171807 0.0112493 0 36 0 38 3 20
23 1171870 0.0112499 5 36 3 38 2 20
23 1171986 0.0112511 9 36 7 38 17 20
23 1172612 0.0112571 33 36 38 38 19 20
23 1172665 0.0112576 0 36 0 38 1 20
23 1172687 0.0112578 3 36 0 38 1 20
23 1172746 0.0112584 22 36 22 38 2 20
23 1173408 0.0112647 5 36 3 38 2 20
23 1173502 0.0112656 3 36 0 38 1 20
23 1173885 0.0112693 3 36 0 38 1 20
23 1174169 0.011272 3 36 0 38 1 20
23 1174296 0.0112732 3 36 0 38 1 20
23 1174451 0.0112747 32 36 33 38 9 20
23 1174600 0.0112762 5 36 5 38 5 20
23 1175162 0.0112816 5 36 5 38 5 20
23 1175819 0.0112879 0 36 0 38 1 20
23 1175927 0.0112889 3 36 3 38 1 20
23 1176022 0.0112898 33 36 35 38 19 20
23 1176086 0.0112904 0 36 0 38 1 20
23 1176295 0.0112924 20 36 24 38 2 20
23 1176334 0.0112928 12 36 11 38 17 20
23 1176347 0.0112929 24 36 27 38 3 20
23 1177713 0.011306 18 36 27 38 1 20
23 1178043 0.0113092 4 36 0 38 3 20
23 1178215 0.0113109 5 36 7 38 16 20
23 1179192 0.0113202 20 36 27 38 1 20
23 1179241 0.0113207 0 36 0 38 1 20
23 1180545 0.0113332 5 36 3 38 2 20
23 1180547 0.0113332 7 36 3 38 2 20
23 1181067 0.0113382 0 36 2 38 2 20
23 1181633 0.0113437 3 36 0 38 1 20
23 1182394 0.011351 2 36 0 38 1 20
23 1183559 0.0113622 18 36 24 38 1 20
23 1183795 0.0113644 0 36 0 38 1 20
23 1184486 0.0113711 0 36 0 38 1 20
23 1184572 0.0113719 0 36 5 38 15 20
23 1184635 0.0113725 0 36 0 38 5 20
23 1184827 0.0113743 4 36 1 38 1 20
23 1185494 0.0113807 14 36 27 38 14 20
23 1185628 0.011382 0 36 0 38 1 20
23 1185832 0.011384 0 36 2 38 2 20
23 1186407 0.0113895 0 36 2 38 2 20
23 1186445 0.0113899 0 36 2 38 2 20
23 1186552 0.0113909 3 36 0 38 1 20
23 1186732 0.0113926 0 36 0 38 1 20
23 1186750 0.0113928 0 36 0 38 2 20
23 1186813 0.0113934 0 36 2 38 2 20
23 1187107 0.0113962 0 36 0 38 1 20
23 1187195 0.0113971 3 36 0 38 1 20
23 1187757 0.0114025 0 36 0 38 1 20
23 1188254 0.0114072 16 36 29 38 14 20
23 1188745 0.011412 25 36 36 38 16 20
23 1189056 0.0114149 6 36 6 38 2 20
23 1189076 0.0114151 16 36 29 38 14 20
23 1190061 0.0114246 24 36 35 38 16 20
23 1190262 0.0114265 7 36 2 38 3 20
23 1190838 0.011432 5 36 1 38 1 20
23 1191377 0.0114372 5 36 1 38 1 20
23 1191839 0.0114417 0 36 0 38 1 20
23 1192471 0.0114477 1 36 3 38 2 20
23 1192506 0.0114481 0 36 0 38 1 20
23 1192588 0.0114488 0 36 2 38 2 20
23 1192975 0.0114526 2 36 0 38 1 20
23 1193245 0.0114552 19 36 25 38 16 20
23 1193954 0.011462 0 36 0 38 1 20
23 1194106 0.0114634 7 36 10 38 1 20
23 1194274 0.011465 0 36 3 38 13 20
23 1194531 0.0114675 2 36 0 38 1 20
23 1194639 0.0114685 6 36 1 38 1 20
23 1196412 0.0114856 0 36 0 38 5 20
23 1196520 0.0114866 1 36 0 38 2 20
23 1196830 0.0114896 6 36 9 38 1 20
23 1197009 0.0114913 1 36 0 38 2 20
23 1197066 0.0114918 0 36 3 38 13 20
23 1198087 0.0115016 0 36 0 38 5 20
23 1198284 0.0115035 5 36 0 38 1 20
23 1198999 0.0115104 3 36 4 38 1 20
23 1199132 0.0115117 2 36 0 38 3 20
23 1199246 0.0115128 0 36 0 38 3 20
23 1199894 0.011519 2 36 0 38 3 20
